"defense","rushing_yds","year"
"58189","NYG",3,"2011"
"58190","NYG",0,"2011"
"58191","NYG",3,"2011"
"58192","WAS",-2,"2011"
"58193","WAS",5,"2011"
"58194","WAS",13,"2011"
"58195","WAS",2,"2011"
"58196","WAS",3,"2011"
"58197","WAS",4,"2011"
"58198","WAS",6,"2011"
"58199","WAS",3,"2011"
"58200","WAS",1,"2011"
"58201","WAS",5,"2011"
"58202","WAS",1,"2011"
"58203","WAS",1,"2011"
"58204","WAS",43,"2011"
"58205","WAS",4,"2011"
"58206","WAS",2,"2011"
"58207","WAS",2,"2011"
"58208","WAS",7,"2011"
"58209","WAS",-4,"2011"
"58210","WAS",1,"2011"
"58211","WAS",5,"2011"
"58212","WAS",4,"2011"
"58213","WAS",0,"2011"
"58214","WAS",3,"2011"
"58215","WAS",9,"2011"
"58216","WAS",1,"2011"
"58217","WAS",1,"2011"
"58218","NYJ",4,"2011"
"58219","NYJ",14,"2011"
"58220","NYJ",3,"2011"
"58221","NYJ",4,"2011"
"58222","NYJ",5,"2011"
"58223","NYJ",-1,"2011"
"58224","NYJ",5,"2011"
"58225","NYJ",4,"2011"
"58226","NYJ",3,"2011"
"58227","NYJ",8,"2011"
"58228","NYJ",1,"2011"
"58229","NYJ",3,"2011"
"58230","NYJ",0,"2011"
"58231","NYJ",6,"2011"
"58232","NYJ",1,"2011"
"58233","NYJ",-1,"2011"
"58234","NYJ",0,"2011"
"58235","NYJ",23,"2011"
"58236","DAL",2,"2011"
"58237","DAL",3,"2011"
"58238","DAL",4,"2011"
"58239","DAL",19,"2011"
"58240","DAL",13,"2011"
"58241","DAL",2,"2011"
"58242","DAL",19,"2011"
"58243","DAL",11,"2011"
"58244","DAL",9,"2011"
"58245","DAL",8,"2011"
"58246","DAL",5,"2011"
"58247","DAL",15,"2011"
"58248","DAL",4,"2011"
"58249","MIA",-3,"2011"
"58250","MIA",3,"2011"
"58251","MIA",6,"2011"
"58252","MIA",2,"2011"
"58253","MIA",2,"2011"
"58254","MIA",4,"2011"
"58255","MIA",3,"2011"
"58312","BUF",4,"2011"
"58313","BUF",3,"2011"
"58314","BUF",4,"2011"
"58315","BUF",22,"2011"
"58316","BUF",0,"2011"
"58317","BUF",2,"2011"
"58318","BUF",3,"2011"
"58319","BUF",14,"2011"
"58320","BUF",5,"2011"
"58321","BUF",-1,"2011"
"58322","DET",24,"2011"
"58323","DET",3,"2011"
"58324","KC",7,"2011"
"58325","KC",1,"2011"
"58326","KC",-1,"2011"
"58327","KC",0,"2011"
"58328","KC",9,"2011"
"58329","OAK",7,"2011"
"58330","OAK",12,"2011"
"58331","OAK",18,"2011"
"58332","OAK",26,"2011"
"58333","NE",3,"2011"
"58334","CIN",3,"2011"
"58335","CIN",9,"2011"
"58336","CIN",0,"2011"
"58337","PHI",5,"2011"
"58338","PHI",8,"2011"
"58339","NYJ",3,"2011"
"58340","NYJ",2,"2011"
"58341","DAL",1,"2011"
"58342","MIA",1,"2011"
"58343","MIA",0,"2011"
"58344","MIA",1,"2011"
"58345","NYJ",1,"2011"
"58346","NYJ",4,"2011"
"58347","NYJ",7,"2011"
"58348","NYJ",3,"2011"
"58349","NYJ",7,"2011"
"58350","NYJ",1,"2011"
"58351","NYJ",-3,"2011"
"58352","NYJ",6,"2011"
"58353","NYJ",0,"2011"
"58354","NYJ",2,"2011"
"58355","NYJ",2,"2011"
"58356","NYJ",2,"2011"
"58357","NYJ",2,"2011"
"58358","NYJ",0,"2011"
"58359","NYJ",1,"2011"
"58360","NYJ",4,"2011"
"58361","NYJ",6,"2011"
"58362","NYJ",9,"2011"
"58363","NYJ",1,"2011"
"58364","TEN",3,"2011"
"58365","TEN",6,"2011"
"58366","TEN",0,"2011"
"58367","TEN",35,"2011"
"58368","TEN",0,"2011"
"58369","TEN",1,"2011"
"58370","TEN",2,"2011"
"58371","TEN",3,"2011"
"58372","TEN",25,"2011"
"58373","TEN",4,"2011"
"58374","TEN",1,"2011"
"58375","TEN",-1,"2011"
"58376","TEN",4,"2011"
"58377","TEN",0,"2011"
"58378","SD",2,"2011"
"58379","SD",8,"2011"
"58380","SD",0,"2011"
"58381","SD",5,"2011"
"58382","SD",1,"2011"
"58383","SD",6,"2011"
"58384","SD",-8,"2011"
"58385","SD",1,"2011"
"58386","SD",12,"2011"
"58387","SD",2,"2011"
"58388","SD",16,"2011"
"58389","SD",1,"2011"
"58390","MIA",6,"2011"
"58391","MIA",4,"2011"
"58392","MIA",5,"2011"
"58393","MIA",18,"2011"
"58394","MIA",24,"2011"
"58395","MIA",0,"2011"
"58396","MIA",6,"2011"
"58397","MIA",1,"2011"
"58398","MIA",8,"2011"
"58399","MIA",6,"2011"
"58400","MIA",8,"2011"
"58401","MIA",5,"2011"
"58402","DEN",2,"2011"
"58403","DEN",5,"2011"
"58404","DEN",38,"2011"
"58405","DEN",3,"2011"
"58406","DEN",-7,"2011"
"58407","DEN",2,"2011"
"58408","DEN",4,"2011"
"58409","DEN",0,"2011"
"58410","DEN",10,"2011"
"58411","DEN",25,"2011"
"58412","DEN",26,"2011"
"58413","DEN",3,"2011"
"58414","DEN",0,"2011"
"58415","DEN",-1,"2011"
"58416","DEN",-5,"2011"
"58417","DEN",6,"2011"
"58418","NE",3,"2011"
"58419","NE",4,"2011"
"58420","NE",-1,"2011"
"58421","NE",4,"2011"
"58422","NE",12,"2011"
"58423","NE",0,"2011"
"58424","NE",5,"2011"
"58425","NE",6,"2011"
"58426","NE",5,"2011"
"58427","NE",6,"2011"
"58428","NE",4,"2011"
"58429","NE",7,"2011"
"58430","NE",5,"2011"
"58452","BUF",1,"2011"
"58453","BUF",2,"2011"
"58454","DET",8,"2011"
"58455","DET",5,"2011"
"58456","DET",3,"2011"
"58457","DET",0,"2011"
"58458","DET",2,"2011"
"58459","DET",3,"2011"
"58460","DET",4,"2011"
"58461","DET",0,"2011"
"58462","DET",12,"2011"
"58463","DET",5,"2011"
"58464","DET",-2,"2011"
"58465","DET",0,"2011"
"58466","SD",0,"2011"
"58467","SD",4,"2011"
"58468","SD",4,"2011"
"58469","SD",1,"2011"
"58470","SD",4,"2011"
"58471","SD",2,"2011"
"58472","SD",1,"2011"
"58473","SD",4,"2011"
"58474","SD",2,"2011"
"58475","SD",2,"2011"
"58476","SD",6,"2011"
"58477","SD",-1,"2011"
"58478","SD",3,"2011"
"58479","SD",-1,"2011"
"58480","MIN",1,"2011"
"58481","MIN",12,"2011"
"58482","MIN",1,"2011"
"58483","MIN",2,"2011"
"58484","MIN",7,"2011"
"58485","MIN",9,"2011"
"58486","MIN",3,"2011"
"58487","MIN",1,"2011"
"58488","MIN",1,"2011"
"58489","MIN",1,"2011"
"58490","MIN",-1,"2011"
"58491","IND",13,"2011"
"58492","IND",0,"2011"
"58493","IND",3,"2011"
"58494","IND",4,"2011"
"58495","IND",6,"2011"
"58496","IND",21,"2011"
"58497","IND",2,"2011"
"58498","IND",3,"2011"
"58499","IND",3,"2011"
"58500","IND",0,"2011"
"58501","OAK",-3,"2011"
"58502","OAK",0,"2011"
"58503","OAK",11,"2011"
"58504","OAK",6,"2011"
"58505","OAK",-2,"2011"
"58506","OAK",1,"2011"
"58507","OAK",-2,"2011"
"58508","OAK",-6,"2011"
"58509","OAK",14,"2011"
"58510","SD",2,"2011"
"58511","SD",4,"2011"
"58512","SD",3,"2011"
"58513","SD",-2,"2011"
"58514","SD",3,"2011"
"58515","MIA",5,"2011"
"58516","MIA",1,"2011"
"58517","MIA",-1,"2011"
"58518","DEN",-2,"2011"
"58519","DEN",4,"2011"
"58520","DEN",-1,"2011"
"58521","DEN",3,"2011"
"58522","NE",5,"2011"
"58523","NE",26,"2011"
"58524","NE",1,"2011"
"58525","NE",4,"2011"
"58526","NE",7,"2011"
"58527","NE",2,"2011"
"58528","NE",2,"2011"
"58529","NE",1,"2011"
"58530","PIT",3,"2011"
"58531","PIT",1,"2011"
"58532","PIT",2,"2011"
"58533","PIT",3,"2011"
"58534","PIT",3,"2011"
"58535","PIT",2,"2011"
"58536","PIT",4,"2011"
"58537","PIT",2,"2011"
"58538","PIT",3,"2011"
"58539","PIT",1,"2011"
"58540","PIT",8,"2011"
"58541","PIT",1,"2011"
"58542","PIT",4,"2011"
"58543","CHI",2,"2011"
"58544","CHI",6,"2011"
"58545","CHI",-3,"2011"
"58546","CHI",4,"2011"
"58547","CHI",4,"2011"
"58548","CHI",8,"2011"
"58549","CHI",1,"2011"
"58550","CHI",0,"2011"
"58551","CHI",8,"2011"
"58552","CHI",2,"2011"
"58553","CHI",2,"2011"
"58554","CHI",3,"2011"
"58555","CHI",1,"2011"
"58556","CHI",-2,"2011"
"58557","CHI",3,"2011"
"58558","CHI",-3,"2011"
"58559","NYJ",0,"2011"
"58560","NYJ",2,"2011"
"58561","NYJ",3,"2011"
"58562","NYJ",4,"2011"
"58563","NYJ",3,"2011"
"58564","GB",1,"2011"
"58565","GB",6,"2011"
"58566","GB",3,"2011"
"58567","GB",6,"2011"
"58568","GB",1,"2011"
"58569","GB",9,"2011"
"58570","GB",1,"2011"
"58571","GB",4,"2011"
"58572","GB",3,"2011"
"58573","GB",-3,"2011"
"58574","GB",5,"2011"
"58575","GB",-2,"2011"
"58576","GB",1,"2011"
"58577","GB",6,"2011"
"58578","GB",7,"2011"
"58579","OAK",22,"2011"
"58580","OAK",1,"2011"
"58581","OAK",3,"2011"
"58582","OAK",3,"2011"
"58583","OAK",5,"2011"
"58584","OAK",0,"2011"
"58585","OAK",4,"2011"
"58586","OAK",1,"2011"
"58587","OAK",3,"2011"
"58588","OAK",9,"2011"
"58589","OAK",0,"2011"
"58590","DEN",2,"2011"
"58591","DEN",1,"2011"
"58592","DEN",6,"2011"
"58593","DEN",4,"2011"
"58594","DEN",4,"2011"
"58595","DEN",2,"2011"
"58596","DEN",2,"2011"
"58597","DEN",2,"2011"
"58598","DEN",7,"2011"
"58599","DEN",2,"2011"
"58600","DEN",1,"2011"
"58601","DEN",3,"2011"
"58602","DEN",-2,"2011"
"58603","DEN",0,"2011"
"58604","DEN",8,"2011"
"58718","KC",13,"2011"
"58719","KC",-3,"2011"
"58720","KC",4,"2011"
"58721","KC",3,"2011"
"58722","KC",4,"2011"
"58723","KC",-1,"2011"
"58724","KC",0,"2011"
"58725","KC",6,"2011"
"58726","MIA",2,"2011"
"58727","MIA",4,"2011"
"58728","NYJ",2,"2011"
"58729","SD",4,"2011"
"58730","BUF",4,"2011"
"58731","BUF",3,"2011"
"58732","DET",3,"2011"
"58733","DET",3,"2011"
"58734","SD",2,"2011"
"58735","MIN",6,"2011"
"58736","MIN",3,"2011"
"58737","MIN",1,"2011"
"58738","MIN",10,"2011"
"58739","MIN",2,"2011"
"58740","IND",4,"2011"
"58741","IND",6,"2011"
"58742","IND",6,"2011"
"58743","IND",5,"2011"
"58744","IND",2,"2011"
"58745","IND",15,"2011"
"58746","IND",4,"2011"
"58747","IND",11,"2011"
"58748","IND",11,"2011"
"58749","IND",2,"2011"
"58750","IND",9,"2011"
"58751","IND",8,"2011"
"58752","IND",-1,"2011"
"58753","IND",1,"2011"
"58754","IND",2,"2011"
"58755","IND",1,"2011"
"58756","IND",24,"2011"
"58757","IND",0,"2011"
"58758","IND",9,"2011"
"58759","OAK",6,"2011"
"58760","OAK",3,"2011"
"58761","OAK",2,"2011"
"58762","OAK",3,"2011"
"58763","OAK",5,"2011"
"58764","OAK",7,"2011"
"58765","OAK",2,"2011"
"58766","OAK",7,"2011"
"58767","OAK",5,"2011"
"58768","OAK",4,"2011"
"58769","OAK",4,"2011"
"58770","OAK",1,"2011"
"58771","OAK",2,"2011"
"58772","OAK",24,"2011"
"58773","OAK",1,"2011"
"58774","OAK",0,"2011"
"58775","SD",0,"2011"
"58776","SD",2,"2011"
"58777","SD",4,"2011"
"58778","SD",2,"2011"
"58779","SD",2,"2011"
"58780","SD",2,"2011"
"58781","SD",1,"2011"
"58782","SD",7,"2011"
"58783","SD",11,"2011"
"58784","SD",5,"2011"
"58785","SD",18,"2011"
"58786","SD",1,"2011"
"58787","SD",-1,"2011"
"58788","SD",-1,"2011"
"58789","SD",2,"2011"
"58790","SD",0,"2011"
"58791","SD",9,"2011"
"58792","SD",6,"2011"
"58793","SD",0,"2011"
"58794","MIA",3,"2011"
"58795","MIA",-1,"2011"
"58796","MIA",5,"2011"
"58797","MIA",4,"2011"
"58798","MIA",1,"2011"
"58799","MIA",-1,"2011"
"58800","MIA",-1,"2011"
"58801","MIA",6,"2011"
"58802","MIA",8,"2011"
"58803","MIA",8,"2011"
"58804","MIA",5,"2011"
"58805","MIA",6,"2011"
"58806","MIA",-1,"2011"
"58807","MIA",-2,"2011"
"58808","DEN",5,"2011"
"58809","DEN",3,"2011"
"58810","DEN",5,"2011"
"58811","DEN",1,"2011"
"58812","DEN",3,"2011"
"58813","DEN",34,"2011"
"58814","DEN",3,"2011"
"58815","DEN",4,"2011"
"58816","DEN",3,"2011"
"58817","NE",5,"2011"
"58818","NE",0,"2011"
"58819","NE",3,"2011"
"58820","NE",3,"2011"
"58821","NE",1,"2011"
"58822","NE",-1,"2011"
"58823","NE",3,"2011"
"58824","NE",19,"2011"
"58825","PIT",1,"2011"
"58826","PIT",9,"2011"
"58827","PIT",4,"2011"
"58828","PIT",1,"2011"
"58829","PIT",1,"2011"
"58830","PIT",3,"2011"
"58831","PIT",0,"2011"
"58832","PIT",1,"2011"
"58833","PIT",0,"2011"
"58834","CHI",3,"2011"
"58835","CHI",4,"2011"
"58836","CHI",0,"2011"
"58837","CHI",0,"2011"
"58838","CHI",3,"2011"
"58839","CHI",5,"2011"
"58840","CHI",4,"2011"
"58841","CHI",-5,"2011"
"58842","CHI",0,"2011"
"58843","CHI",3,"2011"
"58844","CHI",-2,"2011"
"58845","NYJ",11,"2011"
"58846","NYJ",1,"2011"
"58847","NYJ",-1,"2011"
"58848","NYJ",8,"2011"
"58849","NYJ",3,"2011"
"58850","NYJ",0,"2011"
"58851","NYJ",-1,"2011"
"58852","NYJ",4,"2011"
"58853","NYJ",7,"2011"
"58854","NYJ",1,"2011"
"58855","GB",5,"2011"
"58856","GB",3,"2011"
"58857","GB",4,"2011"
"58858","GB",3,"2011"
"58859","GB",3,"2011"
"58860","GB",-1,"2011"
"58861","GB",0,"2011"
"58862","GB",1,"2011"
"58863","GB",4,"2011"
"58864","GB",15,"2011"
"58865","OAK",5,"2011"
"58866","OAK",3,"2011"
"58867","OAK",1,"2011"
"58868","OAK",5,"2011"
"58869","OAK",5,"2011"
"58870","OAK",9,"2011"
"58871","OAK",4,"2011"
"58872","OAK",9,"2011"
"58873","OAK",3,"2011"
"58874","OAK",0,"2011"
"58875","OAK",1,"2011"
"58876","OAK",7,"2011"
"58877","OAK",4,"2011"
"58878","OAK",0,"2011"
"58879","ATL",-3,"2011"
"58880","ATL",0,"2011"
"58881","ATL",3,"2011"
"58882","ATL",5,"2011"
"58883","ATL",4,"2011"
"58884","ATL",-3,"2011"
"58885","ATL",8,"2011"
"58886","ATL",6,"2011"
"58887","ATL",-2,"2011"
"58888","ATL",7,"2011"
"58889","ATL",2,"2011"
"58890","ATL",2,"2011"
"58891","ATL",27,"2011"
"58892","ATL",6,"2011"
"58893","ATL",6,"2011"
"58894","ATL",0,"2011"
"58895","NO",1,"2011"
"58896","NO",42,"2011"
"58897","NO",-4,"2011"
"58898","NO",4,"2011"
"58899","NO",0,"2011"
"58900","NO",-1,"2011"
"58901","NO",8,"2011"
"58902","NO",-1,"2011"
"58903","NO",0,"2011"
"58904","NO",0,"2011"
"58905","GB",-1,"2011"
"58906","GB",-1,"2011"
"58907","GB",5,"2011"
"58908","GB",-4,"2011"
"58909","GB",4,"2011"
"58910","GB",-1,"2011"
"58911","GB",-1,"2011"
"58912","GB",-2,"2011"
"58913","GB",3,"2011"
"58914","CAR",5,"2011"
"58915","CAR",46,"2011"
"58916","CAR",10,"2011"
"58917","CAR",3,"2011"
"58918","CAR",0,"2011"
"58919","CAR",4,"2011"
"58920","CAR",17,"2011"
"58921","CAR",4,"2011"
"58922","CAR",5,"2011"
"58923","CAR",3,"2011"
"58924","CAR",5,"2011"
"58925","CAR",3,"2011"
"58926","CAR",2,"2011"
"58927","CAR",2,"2011"
"58928","CAR",0,"2011"
"58929","CAR",5,"2011"
"58930","CAR",4,"2011"
"58931","CAR",4,"2011"
"58932","CAR",6,"2011"
"58933","CAR",12,"2011"
"58934","CAR",3,"2011"
"58935","CAR",-2,"2011"
"58936","CAR",20,"2011"
"58937","CAR",4,"2011"
"58938","CAR",40,"2011"
"58939","DET",0,"2011"
"58940","DET",9,"2011"
"58941","DET",1,"2011"
"58942","DET",2,"2011"
"58943","DET",4,"2011"
"58944","DET",7,"2011"
"58945","DET",1,"2011"
"58946","DET",0,"2011"
"58947","DET",0,"2011"
"58948","DET",14,"2011"
"58949","DET",0,"2011"
"58950","DET",1,"2011"
"58951","DET",19,"2011"
"58952","DET",23,"2011"
"58953","DET",3,"2011"
"58954","DET",1,"2011"
"58955","DET",10,"2011"
"58956","DET",16,"2011"
"58957","DET",-1,"2011"
"58958","DET",2,"2011"
"58959","DET",-1,"2011"
"58960","DET",5,"2011"
"58961","MIN",3,"2011"
"58962","MIN",10,"2011"
"58963","MIN",5,"2011"
"58964","MIN",-2,"2011"
"58965","MIN",11,"2011"
"58966","MIN",5,"2011"
"58967","MIN",21,"2011"
"58968","MIN",5,"2011"
"58969","MIN",9,"2011"
"58970","MIN",2,"2011"
"58971","MIN",-1,"2011"
"58972","MIN",16,"2011"
"58973","MIN",3,"2011"
"58974","MIN",-5,"2011"
"58975","MIN",7,"2011"
"58976","MIN",-2,"2011"
"58977","MIN",0,"2011"
"58978","TB",1,"2011"
"58979","TB",4,"2011"
"58980","TB",22,"2011"
"58981","TB",32,"2011"
"58982","TB",6,"2011"
"58983","TB",15,"2011"
"58984","TB",-2,"2011"
"58985","TB",1,"2011"
"58986","TB",5,"2011"
"58987","TB",1,"2011"
"58988","TB",13,"2011"
"58989","TB",0,"2011"
"58990","TB",3,"2011"
"58991","TB",1,"2011"
"58992","TB",6,"2011"
"58993","TB",1,"2011"
"58994","TB",9,"2011"
"58995","TB",1,"2011"
"58996","TB",9,"2011"
"58997","TB",0,"2011"
"58998","TB",6,"2011"
"58999","TB",3,"2011"
"59000","TB",6,"2011"
"59001","TB",-3,"2011"
"59002","TB",5,"2011"
"59003","PHI",6,"2011"
"59004","PHI",25,"2011"
"59005","PHI",14,"2011"
"59006","PHI",3,"2011"
"59007","PHI",6,"2011"
"59008","PHI",-2,"2011"
"59009","PHI",0,"2011"
"59010","PHI",0,"2011"
"59011","PHI",0,"2011"
"59012","PHI",4,"2011"
"59013","PHI",3,"2011"
"59014","PHI",3,"2011"
"59015","PHI",5,"2011"
"59016","PHI",17,"2011"
"59017","PHI",6,"2011"
"59018","PHI",6,"2011"
"59019","PHI",4,"2011"
"59020","PHI",14,"2011"
"59021","PHI",9,"2011"
"59022","PHI",-1,"2011"
"59023","PHI",0,"2011"
"59024","PHI",3,"2011"
"59025","PHI",4,"2011"
"59026","PHI",4,"2011"
"59027","DET",2,"2011"
"59028","DET",6,"2011"
"59029","DET",6,"2011"
"59030","DET",5,"2011"
"59031","DET",1,"2011"
"59032","DET",-3,"2011"
"59033","DET",-5,"2011"
"59034","DET",8,"2011"
"59035","DET",1,"2011"
"59036","DET",-3,"2011"
"59037","DET",2,"2011"
"59038","DET",0,"2011"
"59039","DET",40,"2011"
"59040","DET",0,"2011"
"59041","DET",0,"2011"
"59042","DET",1,"2011"
"59043","DET",1,"2011"
"59044","DET",2,"2011"
"59045","SD",1,"2011"
"59046","SD",5,"2011"
"59047","SD",2,"2011"
"59048","SD",-3,"2011"
"59049","SD",2,"2011"
"59050","SD",4,"2011"
"59051","SD",1,"2011"
"59052","SD",1,"2011"
"59053","SD",5,"2011"
"59054","SD",0,"2011"
"59055","SD",4,"2011"
"59056","SD",13,"2011"
"59057","SD",3,"2011"
"59058","SD",2,"2011"
"59059","SD",1,"2011"
"59060","SD",4,"2011"
"59061","SD",1,"2011"
"59062","SD",11,"2011"
"59063","SD",0,"2011"
"59064","SD",0,"2011"
"59065","OAK",1,"2011"
"59066","OAK",-3,"2011"
"59067","OAK",1,"2011"
"59068","OAK",33,"2011"
"59069","OAK",4,"2011"
"59070","OAK",1,"2011"
"59071","OAK",3,"2011"
"59072","OAK",4,"2011"
"59073","OAK",7,"2011"
"59074","OAK",0,"2011"
"59075","OAK",5,"2011"
"59076","OAK",3,"2011"
"59077","KC",5,"2011"
"59078","KC",0,"2011"
"59079","KC",4,"2011"
"59080","KC",3,"2011"
"59081","KC",0,"2011"
"59083","CHI",3,"2011"
"59084","CHI",9,"2011"
"59085","CHI",0,"2011"
"59086","CHI",8,"2011"
"59087","CHI",1,"2011"
"59088","CHI",19,"2011"
"59089","CHI",5,"2011"
"59090","CHI",53,"2011"
"59091","CHI",0,"2011"
"59092","CHI",2,"2011"
"59093","PHI",8,"2011"
"59094","PHI",15,"2011"
"59095","PHI",-2,"2011"
"59096","PHI",4,"2011"
"59097","PHI",1,"2011"
"59098","PHI",9,"2011"
"59099","PHI",6,"2011"
"59100","PHI",0,"2011"
"59101","PHI",0,"2011"
"59102","PHI",1,"2011"
"59103","PHI",2,"2011"
"59104","PHI",5,"2011"
"59105","PHI",2,"2011"
"59106","PHI",-1,"2011"
"59107","PHI",-1,"2011"
"59108","PHI",-1,"2011"
"59109","PHI",-1,"2011"
"59110","PHI",0,"2011"
"59111","PHI",3,"2011"
"59112","PHI",61,"2011"
"59113","PHI",3,"2011"
"59114","TB",-3,"2011"
"59115","TB",2,"2011"
"59116","TB",3,"2011"
"59117","TB",3,"2011"
"59118","TB",2,"2011"
"59119","TB",-1,"2011"
"59120","TB",3,"2011"
"59121","TB",9,"2011"
"59122","TB",1,"2011"
"59123","TB",-2,"2011"
"59124","TB",3,"2011"
"59125","SEA",3,"2011"
"59126","SEA",6,"2011"
"59127","SEA",0,"2011"
"59128","SEA",3,"2011"
"59129","SEA",0,"2011"
"59130","SEA",5,"2011"
"59131","SEA",2,"2011"
"59132","SEA",2,"2011"
"59133","SEA",21,"2011"
"59134","SEA",0,"2011"
"59135","SEA",2,"2011"
"59136","SEA",0,"2011"
"59137","SEA",1,"2011"
"59138","SEA",1,"2011"
"59139","SEA",5,"2011"
"59140","SEA",3,"2011"
"59141","SEA",10,"2011"
"59142","SEA",-2,"2011"
"59143","SEA",1,"2011"
"59144","SEA",-2,"2011"
"59145","SEA",2,"2011"
"59146","SEA",-2,"2011"
"59147","SEA",1,"2011"
"59148","SEA",2,"2011"
"59149","SEA",8,"2011"
"59150","SEA",-2,"2011"
"59151","GB",2,"2011"
"59152","GB",6,"2011"
"59153","GB",15,"2011"
"59154","GB",-2,"2011"
"59155","GB",-3,"2011"
"59156","GB",4,"2011"
"59157","GB",6,"2011"
"59158","GB",7,"2011"
"59159","GB",0,"2011"
"59160","GB",1,"2011"
"59161","GB",3,"2011"
"59162","GB",5,"2011"
"59163","GB",2,"2011"
"59164","GB",0,"2011"
"59165","GB",2,"2011"
"59166","GB",8,"2011"
"59167","CAR",4,"2011"
"59168","CAR",12,"2011"
"59169","CAR",5,"2011"
"59170","CAR",3,"2011"
"59171","CAR",-1,"2011"
"59172","CAR",1,"2011"
"59173","CAR",3,"2011"
"59174","CAR",2,"2011"
"59175","CAR",33,"2011"
"59176","CAR",0,"2011"
"59177","CAR",0,"2011"
"59178","CAR",1,"2011"
"59179","CAR",0,"2011"
"59180","CAR",14,"2011"
"59181","CAR",3,"2011"
"59182","CAR",24,"2011"
"59183","CAR",0,"2011"
"59184","CAR",-4,"2011"
"59185","CAR",-2,"2011"
"59186","CAR",11,"2011"
"59187","CAR",1,"2011"
"59188","CAR",7,"2011"
"59189","CAR",6,"2011"
"59190","CAR",10,"2011"
"59191","CAR",2,"2011"
"59192","CAR",2,"2011"
"59193","CAR",2,"2011"
"59194","DET",3,"2011"
"59195","DET",2,"2011"
"59196","DET",6,"2011"
"59197","DET",1,"2011"
"59198","DET",3,"2011"
"59199","DET",6,"2011"
"59200","DET",0,"2011"
"59201","DET",5,"2011"
"59202","DET",0,"2011"
"59203","DET",5,"2011"
"59204","DET",-1,"2011"
"59205","DET",1,"2011"
"59206","DET",19,"2011"
"59207","DET",0,"2011"
"59208","DET",4,"2011"
"59209","DET",2,"2011"
"59210","DET",0,"2011"
"59211","DET",0,"2011"
"59212","DET",50,"2011"
"59213","DET",-3,"2011"
"59214","DET",2,"2011"
"59215","DET",2,"2011"
"59216","DET",-2,"2011"
"59217","DET",9,"2011"
"59218","DET",2,"2011"
"59219","DET",2,"2011"
"59220","DET",4,"2011"
"59221","IND",8,"2011"
"59222","IND",5,"2011"
"59223","IND",1,"2011"
"59224","IND",1,"2011"
"59225","IND",1,"2011"
"59226","IND",0,"2011"
"59227","IND",15,"2011"
"59228","IND",3,"2011"
"59229","IND",4,"2011"
"59230","IND",8,"2011"
"59231","IND",1,"2011"
"59232","IND",5,"2011"
"59233","IND",6,"2011"
"59234","IND",9,"2011"
"59235","IND",0,"2011"
"59236","IND",1,"2011"
"59237","IND",1,"2011"
"59238","IND",0,"2011"
"59239","IND",2,"2011"
"59240","NO",14,"2011"
"59241","NO",1,"2011"
"59242","NO",1,"2011"
"59243","NO",4,"2011"
"59244","NO",4,"2011"
"59245","NO",14,"2011"
"59246","NO",2,"2011"
"59247","NO",-1,"2011"
"59248","NO",1,"2011"
"59249","NO",0,"2011"
"59250","NO",4,"2011"
"59251","NO",1,"2011"
"59252","NO",10,"2011"
"59253","NO",2,"2011"
"59254","NO",2,"2011"
"59255","NO",21,"2011"
"59256","NO",6,"2011"
"59257","NO",5,"2011"
"59258","NO",1,"2011"
"59259","NO",2,"2011"
"59260","NO",2,"2011"
"59261","NO",0,"2011"
"59262","TEN",15,"2011"
"59263","TEN",-3,"2011"
"59264","TEN",9,"2011"
"59265","TEN",4,"2011"
"59266","TEN",4,"2011"
"59267","TEN",4,"2011"
"59268","TEN",0,"2011"
"59269","TEN",6,"2011"
"59270","TEN",35,"2011"
"59271","TEN",-1,"2011"
"59272","TEN",3,"2011"
"59273","TEN",4,"2011"
"59274","TEN",-1,"2011"
"59275","TEN",4,"2011"
"59276","TEN",-1,"2011"
"59277","TEN",-1,"2011"
"59278","TEN",0,"2011"
"59279","TEN",-1,"2011"
"59280","TEN",0,"2011"
"59281","TEN",-7,"2011"
"59282","TEN",27,"2011"
"59283","MIN",0,"2011"
"59284","MIN",10,"2011"
"59285","MIN",1,"2011"
"59286","MIN",4,"2011"
"59287","MIN",10,"2011"
"59288","MIN",9,"2011"
"59289","MIN",7,"2011"
"59290","MIN",3,"2011"
"59291","MIN",2,"2011"
"59292","MIN",-2,"2011"
"59293","MIN",5,"2011"
"59294","MIN",0,"2011"
"59295","MIN",4,"2011"
"59296","MIN",-4,"2011"
"59297","MIN",5,"2011"
"59298","MIN",1,"2011"
"59299","MIN",-1,"2011"
"59300","MIN",5,"2011"
"59301","MIN",1,"2011"
"59302","HOU",0,"2011"
"59303","HOU",1,"2011"
"59304","HOU",4,"2011"
"59305","HOU",-3,"2011"
"59306","HOU",5,"2011"
"59307","HOU",3,"2011"
"59308","HOU",16,"2011"
"59309","HOU",3,"2011"
"59310","HOU",-1,"2011"
"59311","HOU",2,"2011"
"59312","HOU",2,"2011"
"59313","HOU",3,"2011"
"59314","HOU",6,"2011"
"59315","HOU",3,"2011"
"59316","CAR",4,"2011"
"59317","CAR",1,"2011"
"59318","CAR",3,"2011"
"59319","CAR",-1,"2011"
"59320","CAR",10,"2011"
"59321","CAR",-1,"2011"
"59322","CAR",7,"2011"
"59323","CAR",7,"2011"
"59324","CAR",-1,"2011"
