"full_name","year","rushing_yds","pos_team","yearteamweek"
"89471","Michael Turner",2010,-3,"ATL","2010ATL16"
"89472","Michael Turner",2010,2,"ATL","2010ATL16"
"89473","Michael Turner",2010,-2,"ATL","2010ATL16"
"89474","Michael Turner",2010,1,"ATL","2010ATL16"
"89475","Michael Turner",2010,1,"ATL","2010ATL16"
"89476","Michael Turner",2010,27,"ATL","2010ATL16"
"89477","Michael Turner",2010,-1,"ATL","2010ATL16"
"89478","Michael Turner",2010,0,"ATL","2010ATL16"
"89479","Michael Turner",2010,0,"ATL","2010ATL16"
"89480","Michael Turner",2010,4,"ATL","2010ATL16"
"89481","Michael Turner",2010,0,"ATL","2010ATL16"
"89482","Michael Turner",2010,-1,"ATL","2010ATL16"
"89483","Michael Turner",2010,6,"ATL","2010ATL16"
"89484","Michael Turner",2010,7,"ATL","2010ATL16"
"89485","Michael Turner",2010,1,"ATL","2010ATL16"
"95676","Gartrell Johnson",2010,0,"ATL","2010ATL17"
"95677","Gartrell Johnson",2010,1,"ATL","2010ATL17"
"89583","Jason Snelling",2010,0,"ATL","2010ATL17"
"89584","Jason Snelling",2010,-5,"ATL","2010ATL17"
"89585","Jason Snelling",2010,1,"ATL","2010ATL17"
"89586","Jason Snelling",2010,5,"ATL","2010ATL17"
"89587","Jason Snelling",2010,3,"ATL","2010ATL17"
"89588","Jason Snelling",2010,3,"ATL","2010ATL17"
"89589","Jason Snelling",2010,1,"ATL","2010ATL17"
"89590","Jason Snelling",2010,9,"ATL","2010ATL17"
"89486","Michael Turner",2010,16,"ATL","2010ATL17"
"89487","Michael Turner",2010,3,"ATL","2010ATL17"
"89488","Michael Turner",2010,2,"ATL","2010ATL17"
"89489","Michael Turner",2010,0,"ATL","2010ATL17"
"89490","Michael Turner",2010,2,"ATL","2010ATL17"
"89491","Michael Turner",2010,2,"ATL","2010ATL17"
"89492","Michael Turner",2010,9,"ATL","2010ATL17"
"89493","Michael Turner",2010,3,"ATL","2010ATL17"
"89494","Michael Turner",2010,5,"ATL","2010ATL17"
"89495","Michael Turner",2010,0,"ATL","2010ATL17"
"89496","Michael Turner",2010,6,"ATL","2010ATL17"
"89497","Michael Turner",2010,2,"ATL","2010ATL17"
"89498","Michael Turner",2010,4,"ATL","2010ATL17"
"89499","Michael Turner",2010,9,"ATL","2010ATL17"
"89500","Michael Turner",2010,3,"ATL","2010ATL17"
"89501","Michael Turner",2010,-2,"ATL","2010ATL17"
"89502","Michael Turner",2010,3,"ATL","2010ATL17"
"93403","Ovie Mughelli",2010,4,"ATL","2010ATL17"
"93404","Ovie Mughelli",2010,4,"ATL","2010ATL17"
"89505","Jason Snelling",2010,4,"ATL","2010ATL2"
"89506","Jason Snelling",2010,11,"ATL","2010ATL2"
"89507","Jason Snelling",2010,6,"ATL","2010ATL2"
"89508","Jason Snelling",2010,7,"ATL","2010ATL2"
"89509","Jason Snelling",2010,5,"ATL","2010ATL2"
"89510","Jason Snelling",2010,11,"ATL","2010ATL2"
"89511","Jason Snelling",2010,5,"ATL","2010ATL2"
"89512","Jason Snelling",2010,4,"ATL","2010ATL2"
"89513","Jason Snelling",2010,3,"ATL","2010ATL2"
"89514","Jason Snelling",2010,1,"ATL","2010ATL2"
"89515","Jason Snelling",2010,2,"ATL","2010ATL2"
"89516","Jason Snelling",2010,2,"ATL","2010ATL2"
"89517","Jason Snelling",2010,0,"ATL","2010ATL2"
"89518","Jason Snelling",2010,2,"ATL","2010ATL2"
"89519","Jason Snelling",2010,7,"ATL","2010ATL2"
"89520","Jason Snelling",2010,1,"ATL","2010ATL2"
"89521","Jason Snelling",2010,3,"ATL","2010ATL2"
"89522","Jason Snelling",2010,1,"ATL","2010ATL2"
"89523","Jason Snelling",2010,4,"ATL","2010ATL2"
"89524","Jason Snelling",2010,30,"ATL","2010ATL2"
"89525","Jason Snelling",2010,6,"ATL","2010ATL2"
"89526","Jason Snelling",2010,4,"ATL","2010ATL2"
"89527","Jason Snelling",2010,3,"ATL","2010ATL2"
"89528","Jason Snelling",2010,7,"ATL","2010ATL2"
"89185","Michael Turner",2010,6,"ATL","2010ATL2"
"89186","Michael Turner",2010,16,"ATL","2010ATL2"
"89187","Michael Turner",2010,2,"ATL","2010ATL2"
"89188","Michael Turner",2010,2,"ATL","2010ATL2"
"89189","Michael Turner",2010,21,"ATL","2010ATL2"
"89190","Michael Turner",2010,1,"ATL","2010ATL2"
"89191","Michael Turner",2010,5,"ATL","2010ATL2"
"89192","Michael Turner",2010,0,"ATL","2010ATL2"
"89193","Michael Turner",2010,5,"ATL","2010ATL2"
"89194","Michael Turner",2010,17,"ATL","2010ATL2"
"93392","Ovie Mughelli",2010,2,"ATL","2010ATL2"
"93393","Ovie Mughelli",2010,6,"ATL","2010ATL2"
"93394","Ovie Mughelli",2010,3,"ATL","2010ATL2"
"93395","Ovie Mughelli",2010,2,"ATL","2010ATL2"
"93396","Ovie Mughelli",2010,3,"ATL","2010ATL2"
"89529","Jason Snelling",2010,2,"ATL","2010ATL3"
"89530","Jason Snelling",2010,5,"ATL","2010ATL3"
"89531","Jason Snelling",2010,7,"ATL","2010ATL3"
"89532","Jason Snelling",2010,17,"ATL","2010ATL3"
"89533","Jason Snelling",2010,-1,"ATL","2010ATL3"
"89534","Jason Snelling",2010,1,"ATL","2010ATL3"
"89535","Jason Snelling",2010,3,"ATL","2010ATL3"
"89536","Jason Snelling",2010,4,"ATL","2010ATL3"
"89537","Jason Snelling",2010,0,"ATL","2010ATL3"
"89538","Jason Snelling",2010,4,"ATL","2010ATL3"
"89539","Jason Snelling",2010,12,"ATL","2010ATL3"
"89540","Jason Snelling",2010,1,"ATL","2010ATL3"
"89541","Jason Snelling",2010,4,"ATL","2010ATL3"
"89542","Jason Snelling",2010,3,"ATL","2010ATL3"
"89195","Michael Turner",2010,3,"ATL","2010ATL3"
"89196","Michael Turner",2010,3,"ATL","2010ATL3"
"89197","Michael Turner",2010,8,"ATL","2010ATL3"
"89198","Michael Turner",2010,5,"ATL","2010ATL3"
"89199","Michael Turner",2010,0,"ATL","2010ATL3"
"89200","Michael Turner",2010,-1,"ATL","2010ATL3"
"89201","Michael Turner",2010,1,"ATL","2010ATL3"
"89202","Michael Turner",2010,1,"ATL","2010ATL3"
"89203","Michael Turner",2010,3,"ATL","2010ATL3"
"89204","Michael Turner",2010,3,"ATL","2010ATL3"
"89205","Michael Turner",2010,3,"ATL","2010ATL3"
"89206","Michael Turner",2010,6,"ATL","2010ATL3"
"89207","Michael Turner",2010,-1,"ATL","2010ATL3"
"89208","Michael Turner",2010,1,"ATL","2010ATL3"
"89209","Michael Turner",2010,0,"ATL","2010ATL3"
"89210","Michael Turner",2010,1,"ATL","2010ATL3"
"89211","Michael Turner",2010,1,"ATL","2010ATL3"
"89212","Michael Turner",2010,32,"ATL","2010ATL3"
"89213","Michael Turner",2010,-1,"ATL","2010ATL3"
"89214","Michael Turner",2010,-2,"ATL","2010ATL3"
"89215","Michael Turner",2010,3,"ATL","2010ATL3"
"89216","Michael Turner",2010,0,"ATL","2010ATL3"
"89217","Michael Turner",2010,4,"ATL","2010ATL3"
"89218","Michael Turner",2010,7,"ATL","2010ATL3"
"89219","Michael Turner",2010,17,"ATL","2010ATL3"
"89220","Michael Turner",2010,3,"ATL","2010ATL3"
"89221","Michael Turner",2010,2,"ATL","2010ATL3"
"89222","Michael Turner",2010,7,"ATL","2010ATL3"
"89223","Michael Turner",2010,2,"ATL","2010ATL3"
"89224","Michael Turner",2010,3,"ATL","2010ATL3"
"89543","Jason Snelling",2010,6,"ATL","2010ATL4"
"89544","Jason Snelling",2010,4,"ATL","2010ATL4"
"89545","Jason Snelling",2010,2,"ATL","2010ATL4"
"89546","Jason Snelling",2010,0,"ATL","2010ATL4"
"89547","Jason Snelling",2010,7,"ATL","2010ATL4"
"89548","Jason Snelling",2010,8,"ATL","2010ATL4"
"89549","Jason Snelling",2010,4,"ATL","2010ATL4"
"89225","Michael Turner",2010,4,"ATL","2010ATL4"
"89226","Michael Turner",2010,2,"ATL","2010ATL4"
"89227","Michael Turner",2010,1,"ATL","2010ATL4"
"89228","Michael Turner",2010,-3,"ATL","2010ATL4"
"89229","Michael Turner",2010,10,"ATL","2010ATL4"
"89230","Michael Turner",2010,9,"ATL","2010ATL4"
"89231","Michael Turner",2010,1,"ATL","2010ATL4"
"89232","Michael Turner",2010,0,"ATL","2010ATL4"
"89233","Michael Turner",2010,-2,"ATL","2010ATL4"
"89234","Michael Turner",2010,27,"ATL","2010ATL4"
"89235","Michael Turner",2010,5,"ATL","2010ATL4"
"89236","Michael Turner",2010,0,"ATL","2010ATL4"
"89237","Michael Turner",2010,1,"ATL","2010ATL4"
"89238","Michael Turner",2010,-6,"ATL","2010ATL4"
"89239","Michael Turner",2010,1,"ATL","2010ATL4"
"89240","Michael Turner",2010,0,"ATL","2010ATL4"
"93397","Ovie Mughelli",2010,2,"ATL","2010ATL4"
"93398","Ovie Mughelli",2010,0,"ATL","2010ATL4"
"89550","Jason Snelling",2010,4,"ATL","2010ATL5"
"89551","Jason Snelling",2010,2,"ATL","2010ATL5"
"89552","Jason Snelling",2010,3,"ATL","2010ATL5"
"89553","Jason Snelling",2010,0,"ATL","2010ATL5"
"89554","Jason Snelling",2010,0,"ATL","2010ATL5"
"89555","Jason Snelling",2010,9,"ATL","2010ATL5"
"89556","Jason Snelling",2010,0,"ATL","2010ATL5"
"89241","Michael Turner",2010,6,"ATL","2010ATL5"
"89242","Michael Turner",2010,4,"ATL","2010ATL5"
"89243","Michael Turner",2010,7,"ATL","2010ATL5"
"89244","Michael Turner",2010,4,"ATL","2010ATL5"
"89245","Michael Turner",2010,5,"ATL","2010ATL5"
"89246","Michael Turner",2010,1,"ATL","2010ATL5"
"89247","Michael Turner",2010,0,"ATL","2010ATL5"
"89248","Michael Turner",2010,9,"ATL","2010ATL5"
"89249","Michael Turner",2010,-2,"ATL","2010ATL5"
"89250","Michael Turner",2010,3,"ATL","2010ATL5"
"89251","Michael Turner",2010,2,"ATL","2010ATL5"
"89252","Michael Turner",2010,55,"ATL","2010ATL5"
"89253","Michael Turner",2010,2,"ATL","2010ATL5"
"89254","Michael Turner",2010,3,"ATL","2010ATL5"
"89255","Michael Turner",2010,3,"ATL","2010ATL5"
"89256","Michael Turner",2010,1,"ATL","2010ATL5"
"89257","Michael Turner",2010,22,"ATL","2010ATL5"
"89258","Michael Turner",2010,8,"ATL","2010ATL5"
"89259","Michael Turner",2010,7,"ATL","2010ATL5"
"89260","Michael Turner",2010,-2,"ATL","2010ATL5"
"89261","Michael Turner",2010,-2,"ATL","2010ATL5"
"93399","Ovie Mughelli",2010,2,"ATL","2010ATL5"
"89557","Jason Snelling",2010,0,"ATL","2010ATL6"
"89558","Jason Snelling",2010,8,"ATL","2010ATL6"
"89559","Jason Snelling",2010,9,"ATL","2010ATL6"
"89262","Michael Turner",2010,0,"ATL","2010ATL6"
"89263","Michael Turner",2010,2,"ATL","2010ATL6"
"89264","Michael Turner",2010,9,"ATL","2010ATL6"
"89265","Michael Turner",2010,1,"ATL","2010ATL6"
"89266","Michael Turner",2010,-3,"ATL","2010ATL6"
"89267","Michael Turner",2010,5,"ATL","2010ATL6"
"89268","Michael Turner",2010,4,"ATL","2010ATL6"
"89269","Michael Turner",2010,4,"ATL","2010ATL6"
"89270","Michael Turner",2010,4,"ATL","2010ATL6"
"89271","Michael Turner",2010,6,"ATL","2010ATL6"
"89272","Michael Turner",2010,2,"ATL","2010ATL6"
"89273","Michael Turner",2010,9,"ATL","2010ATL6"
"89274","Michael Turner",2010,3,"ATL","2010ATL6"
"89275","Michael Turner",2010,-4,"ATL","2010ATL6"
"89276","Michael Turner",2010,3,"ATL","2010ATL6"
"95668","Gartrell Johnson",2010,23,"ATL","2010ATL7"
"89560","Jason Snelling",2010,-2,"ATL","2010ATL7"
"89561","Jason Snelling",2010,0,"ATL","2010ATL7"
"89562","Jason Snelling",2010,1,"ATL","2010ATL7"
"89563","Jason Snelling",2010,1,"ATL","2010ATL7"
"89564","Jason Snelling",2010,4,"ATL","2010ATL7"
"89277","Michael Turner",2010,3,"ATL","2010ATL7"
"89278","Michael Turner",2010,7,"ATL","2010ATL7"
"89279","Michael Turner",2010,1,"ATL","2010ATL7"
"89280","Michael Turner",2010,9,"ATL","2010ATL7"
"89281","Michael Turner",2010,14,"ATL","2010ATL7"
"89282","Michael Turner",2010,3,"ATL","2010ATL7"
"89283","Michael Turner",2010,8,"ATL","2010ATL7"
"89284","Michael Turner",2010,1,"ATL","2010ATL7"
"89285","Michael Turner",2010,36,"ATL","2010ATL7"
"89286","Michael Turner",2010,1,"ATL","2010ATL7"
"89287","Michael Turner",2010,2,"ATL","2010ATL7"
"89288","Michael Turner",2010,2,"ATL","2010ATL7"
"89289","Michael Turner",2010,15,"ATL","2010ATL7"
"89290","Michael Turner",2010,0,"ATL","2010ATL7"
"89291","Michael Turner",2010,2,"ATL","2010ATL7"
"89292","Michael Turner",2010,4,"ATL","2010ATL7"
"89293","Michael Turner",2010,5,"ATL","2010ATL7"
"89294","Michael Turner",2010,2,"ATL","2010ATL7"
"89295","Michael Turner",2010,3,"ATL","2010ATL7"
"89296","Michael Turner",2010,3,"ATL","2010ATL7"
"89297","Michael Turner",2010,-5,"ATL","2010ATL7"
"89298","Michael Turner",2010,3,"ATL","2010ATL7"
"89299","Michael Turner",2010,2,"ATL","2010ATL7"
"89565","Jason Snelling",2010,1,"ATL","2010ATL9"
"89566","Jason Snelling",2010,2,"ATL","2010ATL9"
"89567","Jason Snelling",2010,10,"ATL","2010ATL9"
"89568","Jason Snelling",2010,2,"ATL","2010ATL9"
"89569","Jason Snelling",2010,0,"ATL","2010ATL9"
"89300","Michael Turner",2010,1,"ATL","2010ATL9"
"89301","Michael Turner",2010,3,"ATL","2010ATL9"
"89302","Michael Turner",2010,1,"ATL","2010ATL9"
"89303","Michael Turner",2010,4,"ATL","2010ATL9"
"89304","Michael Turner",2010,8,"ATL","2010ATL9"
"89305","Michael Turner",2010,3,"ATL","2010ATL9"
"89306","Michael Turner",2010,6,"ATL","2010ATL9"
"89307","Michael Turner",2010,2,"ATL","2010ATL9"
"89308","Michael Turner",2010,4,"ATL","2010ATL9"
"89309","Michael Turner",2010,2,"ATL","2010ATL9"
"89310","Michael Turner",2010,10,"ATL","2010ATL9"
"89311","Michael Turner",2010,8,"ATL","2010ATL9"
"89312","Michael Turner",2010,2,"ATL","2010ATL9"
"89313","Michael Turner",2010,19,"ATL","2010ATL9"
"89314","Michael Turner",2010,-4,"ATL","2010ATL9"
"89315","Michael Turner",2010,11,"ATL","2010ATL9"
"89316","Michael Turner",2010,12,"ATL","2010ATL9"
"89317","Michael Turner",2010,1,"ATL","2010ATL9"
"89318","Michael Turner",2010,-2,"ATL","2010ATL9"
"89319","Michael Turner",2010,4,"ATL","2010ATL9"
"89320","Michael Turner",2010,-2,"ATL","2010ATL9"
"89321","Michael Turner",2010,3,"ATL","2010ATL9"
"89322","Michael Turner",2010,5,"ATL","2010ATL9"
"89323","Michael Turner",2010,6,"ATL","2010ATL9"
"91951","Le'Ron McClain",2010,3,"BAL","2010BAL1"
"91952","Le'Ron McClain",2010,-1,"BAL","2010BAL1"
"91953","Le'Ron McClain",2010,2,"BAL","2010BAL1"
"91954","Le'Ron McClain",2010,2,"BAL","2010BAL1"
"91643","Ray Rice",2010,0,"BAL","2010BAL1"
"91644","Ray Rice",2010,1,"BAL","2010BAL1"
"91645","Ray Rice",2010,0,"BAL","2010BAL1"
"91646","Ray Rice",2010,-3,"BAL","2010BAL1"
"91647","Ray Rice",2010,6,"BAL","2010BAL1"
"91648","Ray Rice",2010,4,"BAL","2010BAL1"
"91649","Ray Rice",2010,1,"BAL","2010BAL1"
"91650","Ray Rice",2010,1,"BAL","2010BAL1"
"91651","Ray Rice",2010,2,"BAL","2010BAL1"
"91652","Ray Rice",2010,3,"BAL","2010BAL1"
"91653","Ray Rice",2010,4,"BAL","2010BAL1"
"91654","Ray Rice",2010,3,"BAL","2010BAL1"
"91655","Ray Rice",2010,3,"BAL","2010BAL1"
"91656","Ray Rice",2010,4,"BAL","2010BAL1"
"91657","Ray Rice",2010,5,"BAL","2010BAL1"
"91658","Ray Rice",2010,4,"BAL","2010BAL1"
"91659","Ray Rice",2010,5,"BAL","2010BAL1"
"91660","Ray Rice",2010,0,"BAL","2010BAL1"
"91661","Ray Rice",2010,7,"BAL","2010BAL1"
"91662","Ray Rice",2010,-2,"BAL","2010BAL1"
"91663","Ray Rice",2010,-5,"BAL","2010BAL1"
"91979","Willis McGahee",2010,-2,"BAL","2010BAL1"
"91980","Willis McGahee",2010,0,"BAL","2010BAL1"
"91981","Willis McGahee",2010,0,"BAL","2010BAL1"
"91982","Willis McGahee",2010,1,"BAL","2010BAL1"
"91983","Willis McGahee",2010,-1,"BAL","2010BAL1"
"91984","Willis McGahee",2010,0,"BAL","2010BAL1"
"91972","Le'Ron McClain",2010,2,"BAL","2010BAL10"
"91796","Ray Rice",2010,11,"BAL","2010BAL10"
"91797","Ray Rice",2010,13,"BAL","2010BAL10"
"91798","Ray Rice",2010,5,"BAL","2010BAL10"
"91799","Ray Rice",2010,-2,"BAL","2010BAL10"
"91800","Ray Rice",2010,3,"BAL","2010BAL10"
"91801","Ray Rice",2010,8,"BAL","2010BAL10"
"91802","Ray Rice",2010,8,"BAL","2010BAL10"
"91803","Ray Rice",2010,1,"BAL","2010BAL10"
"91804","Ray Rice",2010,2,"BAL","2010BAL10"
"91805","Ray Rice",2010,2,"BAL","2010BAL10"
"91806","Ray Rice",2010,6,"BAL","2010BAL10"
"91807","Ray Rice",2010,2,"BAL","2010BAL10"
"92036","Willis McGahee",2010,4,"BAL","2010BAL10"
"92037","Willis McGahee",2010,-1,"BAL","2010BAL10"
"92038","Willis McGahee",2010,5,"BAL","2010BAL10"
"91973","Le'Ron McClain",2010,6,"BAL","2010BAL11"
"91974","Le'Ron McClain",2010,-1,"BAL","2010BAL11"
"91808","Ray Rice",2010,2,"BAL","2010BAL11"
"91809","Ray Rice",2010,1,"BAL","2010BAL11"
"91810","Ray Rice",2010,4,"BAL","2010BAL11"
"91811","Ray Rice",2010,4,"BAL","2010BAL11"
"91812","Ray Rice",2010,6,"BAL","2010BAL11"
"91813","Ray Rice",2010,6,"BAL","2010BAL11"
"91814","Ray Rice",2010,1,"BAL","2010BAL11"
"91815","Ray Rice",2010,3,"BAL","2010BAL11"
"91816","Ray Rice",2010,2,"BAL","2010BAL11"
"91817","Ray Rice",2010,4,"BAL","2010BAL11"
"91818","Ray Rice",2010,0,"BAL","2010BAL11"
"91819","Ray Rice",2010,13,"BAL","2010BAL11"
"91820","Ray Rice",2010,4,"BAL","2010BAL11"
"91821","Ray Rice",2010,4,"BAL","2010BAL11"
"91822","Ray Rice",2010,1,"BAL","2010BAL11"
"91823","Ray Rice",2010,2,"BAL","2010BAL11"
"91824","Ray Rice",2010,3,"BAL","2010BAL11"
"91825","Ray Rice",2010,5,"BAL","2010BAL11"
"91826","Ray Rice",2010,0,"BAL","2010BAL11"
"92039","Willis McGahee",2010,6,"BAL","2010BAL11"
"92040","Willis McGahee",2010,5,"BAL","2010BAL11"
"92041","Willis McGahee",2010,0,"BAL","2010BAL11"
"92042","Willis McGahee",2010,4,"BAL","2010BAL11"
"92043","Willis McGahee",2010,1,"BAL","2010BAL11"
"92044","Willis McGahee",2010,-2,"BAL","2010BAL11"
"92045","Willis McGahee",2010,3,"BAL","2010BAL11"
"92046","Willis McGahee",2010,6,"BAL","2010BAL11"
"91827","Ray Rice",2010,2,"BAL","2010BAL12"
"91828","Ray Rice",2010,1,"BAL","2010BAL12"
"91829","Ray Rice",2010,8,"BAL","2010BAL12"
"91830","Ray Rice",2010,1,"BAL","2010BAL12"
"91831","Ray Rice",2010,1,"BAL","2010BAL12"
"91832","Ray Rice",2010,3,"BAL","2010BAL12"
"91833","Ray Rice",2010,3,"BAL","2010BAL12"
"91834","Ray Rice",2010,2,"BAL","2010BAL12"
"91835","Ray Rice",2010,4,"BAL","2010BAL12"
"91836","Ray Rice",2010,3,"BAL","2010BAL12"
"91837","Ray Rice",2010,9,"BAL","2010BAL12"
"91838","Ray Rice",2010,2,"BAL","2010BAL12"
"91839","Ray Rice",2010,3,"BAL","2010BAL12"
"91840","Ray Rice",2010,2,"BAL","2010BAL12"
"91841","Ray Rice",2010,4,"BAL","2010BAL12"
"91842","Ray Rice",2010,8,"BAL","2010BAL12"
"91843","Ray Rice",2010,1,"BAL","2010BAL12"
"91844","Ray Rice",2010,16,"BAL","2010BAL12"
"91845","Ray Rice",2010,6,"BAL","2010BAL12"
"91846","Ray Rice",2010,6,"BAL","2010BAL12"
"92047","Willis McGahee",2010,4,"BAL","2010BAL12"
"92048","Willis McGahee",2010,3,"BAL","2010BAL12"
"92049","Willis McGahee",2010,2,"BAL","2010BAL12"
"91847","Ray Rice",2010,6,"BAL","2010BAL13"
"91848","Ray Rice",2010,1,"BAL","2010BAL13"
"91849","Ray Rice",2010,-2,"BAL","2010BAL13"
"91850","Ray Rice",2010,12,"BAL","2010BAL13"
"91851","Ray Rice",2010,3,"BAL","2010BAL13"
"91852","Ray Rice",2010,3,"BAL","2010BAL13"
"91853","Ray Rice",2010,3,"BAL","2010BAL13"
"91854","Ray Rice",2010,1,"BAL","2010BAL13"
"91855","Ray Rice",2010,5,"BAL","2010BAL13"
"92050","Willis McGahee",2010,-4,"BAL","2010BAL13"
"92051","Willis McGahee",2010,2,"BAL","2010BAL13"
"92052","Willis McGahee",2010,4,"BAL","2010BAL13"
"92053","Willis McGahee",2010,0,"BAL","2010BAL13"
"92054","Willis McGahee",2010,2,"BAL","2010BAL13"
"92055","Willis McGahee",2010,1,"BAL","2010BAL13"
"92056","Willis McGahee",2010,2,"BAL","2010BAL13"
"91975","Le'Ron McClain",2010,2,"BAL","2010BAL14"
"91856","Ray Rice",2010,2,"BAL","2010BAL14"
"91857","Ray Rice",2010,5,"BAL","2010BAL14"
"91858","Ray Rice",2010,4,"BAL","2010BAL14"
"91859","Ray Rice",2010,1,"BAL","2010BAL14"
"91860","Ray Rice",2010,5,"BAL","2010BAL14"
"91861","Ray Rice",2010,3,"BAL","2010BAL14"
"91862","Ray Rice",2010,1,"BAL","2010BAL14"
"91863","Ray Rice",2010,16,"BAL","2010BAL14"
"91864","Ray Rice",2010,1,"BAL","2010BAL14"
"91865","Ray Rice",2010,-1,"BAL","2010BAL14"
"91866","Ray Rice",2010,0,"BAL","2010BAL14"
"91867","Ray Rice",2010,4,"BAL","2010BAL14"
"91868","Ray Rice",2010,3,"BAL","2010BAL14"
"91869","Ray Rice",2010,2,"BAL","2010BAL14"
"91870","Ray Rice",2010,-1,"BAL","2010BAL14"
"91871","Ray Rice",2010,4,"BAL","2010BAL14"
"91872","Ray Rice",2010,4,"BAL","2010BAL14"
"91873","Ray Rice",2010,2,"BAL","2010BAL14"
"91874","Ray Rice",2010,-1,"BAL","2010BAL14"
"92057","Willis McGahee",2010,2,"BAL","2010BAL14"
"92058","Willis McGahee",2010,0,"BAL","2010BAL14"
"92059","Willis McGahee",2010,1,"BAL","2010BAL14"
"92060","Willis McGahee",2010,4,"BAL","2010BAL14"
"91875","Ray Rice",2010,3,"BAL","2010BAL15"
"91876","Ray Rice",2010,-5,"BAL","2010BAL15"
"91877","Ray Rice",2010,5,"BAL","2010BAL15"
"91878","Ray Rice",2010,6,"BAL","2010BAL15"
"91879","Ray Rice",2010,5,"BAL","2010BAL15"
"91880","Ray Rice",2010,0,"BAL","2010BAL15"
"91881","Ray Rice",2010,2,"BAL","2010BAL15"
"91882","Ray Rice",2010,7,"BAL","2010BAL15"
"91883","Ray Rice",2010,0,"BAL","2010BAL15"
"91884","Ray Rice",2010,20,"BAL","2010BAL15"
"91885","Ray Rice",2010,7,"BAL","2010BAL15"
"91886","Ray Rice",2010,10,"BAL","2010BAL15"
"91887","Ray Rice",2010,2,"BAL","2010BAL15"
"91888","Ray Rice",2010,3,"BAL","2010BAL15"
"91889","Ray Rice",2010,3,"BAL","2010BAL15"
"91890","Ray Rice",2010,-2,"BAL","2010BAL15"
"91891","Ray Rice",2010,-1,"BAL","2010BAL15"
"91892","Ray Rice",2010,6,"BAL","2010BAL15"
"91893","Ray Rice",2010,4,"BAL","2010BAL15"
"91894","Ray Rice",2010,4,"BAL","2010BAL15"
"91895","Ray Rice",2010,0,"BAL","2010BAL15"
"91896","Ray Rice",2010,50,"BAL","2010BAL15"
"91897","Ray Rice",2010,1,"BAL","2010BAL15"
"91898","Ray Rice",2010,3,"BAL","2010BAL15"
"91899","Ray Rice",2010,4,"BAL","2010BAL15"
"91900","Ray Rice",2010,3,"BAL","2010BAL15"
"91901","Ray Rice",2010,1,"BAL","2010BAL15"
"91902","Ray Rice",2010,3,"BAL","2010BAL15"
"91903","Ray Rice",2010,3,"BAL","2010BAL15"
"91904","Ray Rice",2010,3,"BAL","2010BAL15"
"91905","Ray Rice",2010,3,"BAL","2010BAL15"
"92061","Willis McGahee",2010,0,"BAL","2010BAL15"
"92062","Willis McGahee",2010,5,"BAL","2010BAL15"
"92063","Willis McGahee",2010,7,"BAL","2010BAL15"
"92064","Willis McGahee",2010,3,"BAL","2010BAL15"
"92065","Willis McGahee",2010,28,"BAL","2010BAL15"
"92066","Willis McGahee",2010,8,"BAL","2010BAL15"
"92067","Willis McGahee",2010,2,"BAL","2010BAL15"
"91976","Le'Ron McClain",2010,16,"BAL","2010BAL16"
"91977","Le'Ron McClain",2010,3,"BAL","2010BAL16"
"91906","Ray Rice",2010,3,"BAL","2010BAL16"
"91907","Ray Rice",2010,3,"BAL","2010BAL16"
"91908","Ray Rice",2010,11,"BAL","2010BAL16"
"91909","Ray Rice",2010,5,"BAL","2010BAL16"
"91910","Ray Rice",2010,4,"BAL","2010BAL16"
"91911","Ray Rice",2010,3,"BAL","2010BAL16"
"91912","Ray Rice",2010,4,"BAL","2010BAL16"
"91913","Ray Rice",2010,3,"BAL","2010BAL16"
"91914","Ray Rice",2010,2,"BAL","2010BAL16"
"91915","Ray Rice",2010,3,"BAL","2010BAL16"
"91916","Ray Rice",2010,4,"BAL","2010BAL16"
"91917","Ray Rice",2010,0,"BAL","2010BAL16"
"91918","Ray Rice",2010,4,"BAL","2010BAL16"
"91919","Ray Rice",2010,4,"BAL","2010BAL16"
"91920","Ray Rice",2010,5,"BAL","2010BAL16"
"91921","Ray Rice",2010,3,"BAL","2010BAL16"
"91922","Ray Rice",2010,2,"BAL","2010BAL16"
"91923","Ray Rice",2010,4,"BAL","2010BAL16"
"91924","Ray Rice",2010,2,"BAL","2010BAL16"
"91925","Ray Rice",2010,3,"BAL","2010BAL16"
"91926","Ray Rice",2010,11,"BAL","2010BAL16"
"91927","Ray Rice",2010,6,"BAL","2010BAL16"
"91928","Ray Rice",2010,0,"BAL","2010BAL16"
"91929","Ray Rice",2010,2,"BAL","2010BAL16"
"91930","Ray Rice",2010,1,"BAL","2010BAL16"
