"full_name","year","rushing_yds"
"20028","Ronnie Hillman",2015,0
"20029","Ronnie Hillman",2015,2
"20030","Ronnie Hillman",2015,3
"20031","Ronnie Hillman",2015,-4
"20032","Ronnie Hillman",2015,1
"20033","Ronnie Hillman",2015,-2
"20034","Ronnie Hillman",2015,-2
"20035","Ronnie Hillman",2015,3
"20036","Ronnie Hillman",2015,1
"20037","Ronnie Hillman",2015,2
"20038","Ronnie Hillman",2015,5
"20039","Ronnie Hillman",2015,-3
"20040","Ronnie Hillman",2015,3
"20041","Ronnie Hillman",2015,11
"20042","Ronnie Hillman",2015,0
"20043","Ronnie Hillman",2015,1
"20044","Ronnie Hillman",2015,2
"20045","Ronnie Hillman",2015,19
"20046","Ronnie Hillman",2015,1
"20047","Ronnie Hillman",2015,3
"20048","Ronnie Hillman",2015,15
"20049","Ronnie Hillman",2015,6
"20050","Ronnie Hillman",2015,6
"20051","Ronnie Hillman",2015,0
"20052","Ronnie Hillman",2015,5
"20053","Ronnie Hillman",2015,2
"20054","Ronnie Hillman",2015,11
"20055","Ronnie Hillman",2015,2
"20056","Ronnie Hillman",2015,7
"20057","Ronnie Hillman",2015,6
"20058","Ronnie Hillman",2015,3
"20059","Ronnie Hillman",2015,7
"20060","Ronnie Hillman",2015,7
"20061","Ronnie Hillman",2015,1
"20062","Ronnie Hillman",2015,0
"20063","Ronnie Hillman",2015,3
"20064","Ronnie Hillman",2015,11
"20065","Ronnie Hillman",2015,2
"20066","Ronnie Hillman",2015,1
"20067","Ronnie Hillman",2015,4
"20068","Ronnie Hillman",2015,-2
"20069","Ronnie Hillman",2015,-1
"20070","Ronnie Hillman",2015,1
"20071","Ronnie Hillman",2015,0
"20072","Ronnie Hillman",2015,1
"20073","Ronnie Hillman",2015,3
"20074","Ronnie Hillman",2015,9
"20075","Ronnie Hillman",2015,19
"20076","Ronnie Hillman",2015,15
"20077","Ronnie Hillman",2015,2
"20078","Ronnie Hillman",2015,-2
"20079","Ronnie Hillman",2015,9
"20080","Ronnie Hillman",2015,1
"20081","Ronnie Hillman",2015,4
"20082","Ronnie Hillman",2015,10
"20083","Ronnie Hillman",2015,3
"20084","Ronnie Hillman",2015,3
"20085","Ronnie Hillman",2015,2
"20086","Ronnie Hillman",2015,2
"20087","Ronnie Hillman",2015,2
"20088","Ronnie Hillman",2015,-1
"20089","Ronnie Hillman",2015,2
"20090","Ronnie Hillman",2015,2
"20091","Ronnie Hillman",2015,4
"20092","Ronnie Hillman",2015,11
"20093","Ronnie Hillman",2015,7
"20094","Ronnie Hillman",2015,2
"20095","Ronnie Hillman",2015,1
"20096","Ronnie Hillman",2015,-2
"20097","Ronnie Hillman",2015,4
"20098","Ronnie Hillman",2015,3
"20099","Ronnie Hillman",2015,1
"20100","Ronnie Hillman",2015,0
"20101","Ronnie Hillman",2015,11
"20102","Ronnie Hillman",2015,6
"20103","Ronnie Hillman",2015,1
"20104","Ronnie Hillman",2015,0
"20105","Ronnie Hillman",2015,0
"20106","Ronnie Hillman",2015,-1
"20107","Ronnie Hillman",2015,-6
"20108","Ronnie Hillman",2015,2
"20109","Ronnie Hillman",2015,3
"20110","Ronnie Hillman",2015,4
"20111","Ronnie Hillman",2015,1
"20112","Ronnie Hillman",2015,-1
"20113","Ronnie Hillman",2015,1
"20114","Ronnie Hillman",2015,9
"20115","Ronnie Hillman",2015,3
"20116","Ronnie Hillman",2015,5
"20117","Ronnie Hillman",2015,7
"20118","Ronnie Hillman",2015,-6
"20119","Ronnie Hillman",2015,7
"20120","Ronnie Hillman",2015,14
"20121","Ronnie Hillman",2015,2
"20122","Ronnie Hillman",2015,2
"20123","Ronnie Hillman",2015,3
"20124","Ronnie Hillman",2015,0
"20125","Ronnie Hillman",2015,-2
"20126","Ronnie Hillman",2015,3
"20127","Ronnie Hillman",2015,4
"20128","Ronnie Hillman",2015,2
"20129","Ronnie Hillman",2015,3
"20130","Ronnie Hillman",2015,1
"20131","Ronnie Hillman",2015,3
"20132","Ronnie Hillman",2015,2
"20133","Ronnie Hillman",2015,8
"20134","Ronnie Hillman",2015,5
"20135","Ronnie Hillman",2015,7
"20136","Ronnie Hillman",2015,13
"20137","Ronnie Hillman",2015,1
"20138","Ronnie Hillman",2015,21
"20139","Ronnie Hillman",2015,-1
"20140","Ronnie Hillman",2015,4
"20141","Ronnie Hillman",2015,2
"20142","Ronnie Hillman",2015,-2
"20143","Ronnie Hillman",2015,7
"20144","Ronnie Hillman",2015,6
"20145","Ronnie Hillman",2015,4
"20146","Ronnie Hillman",2015,9
"20147","Ronnie Hillman",2015,5
"20148","Ronnie Hillman",2015,23
"20149","Ronnie Hillman",2015,2
"20150","Ronnie Hillman",2015,23
"12788","Ronnie Hillman",2016,-6
"12789","Ronnie Hillman",2016,2
"12790","Ronnie Hillman",2016,5
"12791","Ronnie Hillman",2016,6
"12792","Ronnie Hillman",2016,2
"12793","Ronnie Hillman",2016,14
"12794","Ronnie Hillman",2016,7
"12795","Ronnie Hillman",2016,4
"12796","Ronnie Hillman",2016,4
"12797","Ronnie Hillman",2016,-4
"12798","Ronnie Hillman",2016,2
"12799","Ronnie Hillman",2016,3
"12800","Ronnie Hillman",2016,-6
"12801","Ronnie Hillman",2016,2
"12802","Ronnie Hillman",2016,9
"12803","Ronnie Hillman",2016,-3
"12804","Ronnie Hillman",2016,6
"12805","Ronnie Hillman",2016,3
"12806","Ronnie Hillman",2016,-3
"12807","Ronnie Hillman",2016,8
"12808","Ronnie Hillman",2016,17
"12809","Ronnie Hillman",2016,3
"12810","Ronnie Hillman",2016,0
"12811","Ronnie Hillman",2016,7
"12812","Ronnie Hillman",2016,2
"12813","Ronnie Hillman",2016,1
"12814","Ronnie Hillman",2016,1
"12815","Ronnie Hillman",2016,1
"12816","Ronnie Hillman",2016,-1
"12817","Ronnie Hillman",2016,2
"12818","Ronnie Hillman",2016,0
"12819","Ronnie Hillman",2016,0
"12820","Ronnie Hillman",2016,3
"12821","Ronnie Hillman",2016,-1
"12822","Ronnie Hillman",2016,3
"12823","Ronnie Hillman",2016,3
"12824","Ronnie Hillman",2016,3
"12825","Ronnie Hillman",2016,10
"12826","Ronnie Hillman",2016,3
"12827","Ronnie Hillman",2016,17
"12828","Ronnie Hillman",2016,2
"54161","Ronnie Wingo",2013,4
"74867","Roy Helu",2011,2
"74868","Roy Helu",2011,4
"74869","Roy Helu",2011,10
"74870","Roy Helu",2011,7
"74871","Roy Helu",2011,11
"74872","Roy Helu",2011,7
"74873","Roy Helu",2011,18
"74874","Roy Helu",2011,-3
"74875","Roy Helu",2011,9
"74876","Roy Helu",2011,11
"74877","Roy Helu",2011,0
"74878","Roy Helu",2011,2
"74879","Roy Helu",2011,7
"74880","Roy Helu",2011,2
"74881","Roy Helu",2011,3
"74882","Roy Helu",2011,1
"74883","Roy Helu",2011,9
"74884","Roy Helu",2011,4
"74885","Roy Helu",2011,2
"74886","Roy Helu",2011,5
"74887","Roy Helu",2011,7
"74888","Roy Helu",2011,1
"74889","Roy Helu",2011,4
"74890","Roy Helu",2011,3
"74891","Roy Helu",2011,2
"74892","Roy Helu",2011,4
"74893","Roy Helu",2011,-1
"74894","Roy Helu",2011,16
"74895","Roy Helu",2011,2
"74896","Roy Helu",2011,2
"74897","Roy Helu",2011,4
"74898","Roy Helu",2011,2
"74899","Roy Helu",2011,3
"74900","Roy Helu",2011,0
"74901","Roy Helu",2011,11
"74902","Roy Helu",2011,0
"74903","Roy Helu",2011,1
"74904","Roy Helu",2011,10
"74905","Roy Helu",2011,4
"74906","Roy Helu",2011,3
"74907","Roy Helu",2011,3
"74908","Roy Helu",2011,0
"74909","Roy Helu",2011,21
"74910","Roy Helu",2011,4
"74911","Roy Helu",2011,10
"74912","Roy Helu",2011,4
"74913","Roy Helu",2011,13
"74914","Roy Helu",2011,3
"74915","Roy Helu",2011,-1
"74916","Roy Helu",2011,4
"74917","Roy Helu",2011,-2
"74918","Roy Helu",2011,4
"74919","Roy Helu",2011,-1
"74920","Roy Helu",2011,5
"74921","Roy Helu",2011,8
"74922","Roy Helu",2011,0
"74923","Roy Helu",2011,8
"74924","Roy Helu",2011,12
"74925","Roy Helu",2011,-2
"74926","Roy Helu",2011,1
"74927","Roy Helu",2011,3
"74928","Roy Helu",2011,11
"74929","Roy Helu",2011,4
"74930","Roy Helu",2011,2
"74931","Roy Helu",2011,-1
"74932","Roy Helu",2011,4
"74933","Roy Helu",2011,1
"74934","Roy Helu",2011,6
"74935","Roy Helu",2011,28
"74936","Roy Helu",2011,3
"74937","Roy Helu",2011,5
"74938","Roy Helu",2011,2
"74939","Roy Helu",2011,2
"74940","Roy Helu",2011,3
"74941","Roy Helu",2011,15
"74942","Roy Helu",2011,3
"74943","Roy Helu",2011,9
"74944","Roy Helu",2011,3
"74945","Roy Helu",2011,2
"74946","Roy Helu",2011,2
"74947","Roy Helu",2011,4
"74948","Roy Helu",2011,22
"74949","Roy Helu",2011,0
"74950","Roy Helu",2011,3
"74951","Roy Helu",2011,0
"74952","Roy Helu",2011,5
"74953","Roy Helu",2011,-4
"74954","Roy Helu",2011,3
"74955","Roy Helu",2011,4
"74956","Roy Helu",2011,8
"74957","Roy Helu",2011,1
"74958","Roy Helu",2011,0
"74959","Roy Helu",2011,5
"74960","Roy Helu",2011,0
"74961","Roy Helu",2011,2
"74962","Roy Helu",2011,1
"74963","Roy Helu",2011,12
"74964","Roy Helu",2011,4
"74965","Roy Helu",2011,1
"74966","Roy Helu",2011,15
"74967","Roy Helu",2011,1
"74968","Roy Helu",2011,4
"74969","Roy Helu",2011,-1
"74970","Roy Helu",2011,1
"74971","Roy Helu",2011,0
"74972","Roy Helu",2011,0
"74973","Roy Helu",2011,0
"74974","Roy Helu",2011,26
"74975","Roy Helu",2011,4
"74976","Roy Helu",2011,8
"74977","Roy Helu",2011,2
"74978","Roy Helu",2011,14
"74979","Roy Helu",2011,1
"74980","Roy Helu",2011,8
"74981","Roy Helu",2011,12
"74982","Roy Helu",2011,1
"74983","Roy Helu",2011,-1
"74984","Roy Helu",2011,5
"74985","Roy Helu",2011,2
"74986","Roy Helu",2011,1
"74987","Roy Helu",2011,2
"74988","Roy Helu",2011,9
"74989","Roy Helu",2011,3
"74990","Roy Helu",2011,4
"74991","Roy Helu",2011,4
"74992","Roy Helu",2011,-2
"74993","Roy Helu",2011,2
"74994","Roy Helu",2011,6
"74995","Roy Helu",2011,6
"74996","Roy Helu",2011,4
"74997","Roy Helu",2011,2
"74998","Roy Helu",2011,8
"74999","Roy Helu",2011,2
"75000","Roy Helu",2011,3
"75001","Roy Helu",2011,-4
"75002","Roy Helu",2011,0
"75003","Roy Helu",2011,-1
"75004","Roy Helu",2011,0
"75005","Roy Helu",2011,5
"75006","Roy Helu",2011,4
"75007","Roy Helu",2011,0
"75008","Roy Helu",2011,4
"75009","Roy Helu",2011,0
"75010","Roy Helu",2011,5
"75011","Roy Helu",2011,1
"75012","Roy Helu",2011,1
"75013","Roy Helu",2011,3
"75014","Roy Helu",2011,1
"75015","Roy Helu",2011,7
"75016","Roy Helu",2011,-3
"75017","Roy Helu",2011,0
"60069","Roy Helu",2012,1
"60070","Roy Helu",2012,1
"50435","Roy Helu",2013,5
"50436","Roy Helu",2013,0
"50437","Roy Helu",2013,-2
"50438","Roy Helu",2013,4
"50439","Roy Helu",2013,7
"50440","Roy Helu",2013,-1
"50441","Roy Helu",2013,-1
"50442","Roy Helu",2013,14
"50443","Roy Helu",2013,-1
"50444","Roy Helu",2013,3
"50445","Roy Helu",2013,9
"50446","Roy Helu",2013,2
"50447","Roy Helu",2013,4
"50448","Roy Helu",2013,3
"50449","Roy Helu",2013,3
"50450","Roy Helu",2013,2
"50451","Roy Helu",2013,2
"50452","Roy Helu",2013,3
"50453","Roy Helu",2013,15
"50454","Roy Helu",2013,17
"50455","Roy Helu",2013,14
"50456","Roy Helu",2013,-3
"50457","Roy Helu",2013,0
"50458","Roy Helu",2013,8
"50459","Roy Helu",2013,10
"50460","Roy Helu",2013,3
"50461","Roy Helu",2013,1
"50462","Roy Helu",2013,0
"50463","Roy Helu",2013,6
"50464","Roy Helu",2013,-1
"50465","Roy Helu",2013,3
"50466","Roy Helu",2013,3
"50467","Roy Helu",2013,4
"50468","Roy Helu",2013,-1
"50469","Roy Helu",2013,1
"50470","Roy Helu",2013,4
"50471","Roy Helu",2013,21
"50472","Roy Helu",2013,2
"50473","Roy Helu",2013,4
"50474","Roy Helu",2013,4
"50475","Roy Helu",2013,24
"50476","Roy Helu",2013,9
"50477","Roy Helu",2013,6
"50478","Roy Helu",2013,2
"50479","Roy Helu",2013,12
"50480","Roy Helu",2013,0
"50481","Roy Helu",2013,5
"50482","Roy Helu",2013,1
"50483","Roy Helu",2013,2
"50484","Roy Helu",2013,4
"50485","Roy Helu",2013,3
"50486","Roy Helu",2013,2
"50487","Roy Helu",2013,2
"50488","Roy Helu",2013,-1
"50489","Roy Helu",2013,5
"50490","Roy Helu",2013,5
"50491","Roy Helu",2013,2
"50492","Roy Helu",2013,-2
"50493","Roy Helu",2013,-2
"50494","Roy Helu",2013,5
"50495","Roy Helu",2013,0
"50496","Roy Helu",2013,19
"25293","Roy Helu",2015,12
"25294","Roy Helu",2015,3
"25295","Roy Helu",2015,4
"25296","Roy Helu",2015,4
"25297","Roy Helu",2015,-1
"25298","Roy Helu",2015,2
"25299","Roy Helu",2015,0
"25300","Roy Helu",2015,4
"25301","Roy Helu",2015,0
"25302","Roy Helu",2015,-3
"25303","Roy Helu",2015,3
"25304","Roy Helu",2015,3
"25305","Roy Helu",2015,2
"25306","Roy Helu",2015,1
"25307","Roy Helu",2015,2
"25308","Roy Helu",2015,0
"25309","Roy Helu",2015,3
"89672","Ryan Grant",2010,2
"89673","Ryan Grant",2010,3
"89674","Ryan Grant",2010,-2
"89675","Ryan Grant",2010,2
"89676","Ryan Grant",2010,1
"89677","Ryan Grant",2010,13
"89678","Ryan Grant",2010,8
"89679","Ryan Grant",2010,18
"68241","Ryan Grant",2011,4
"68242","Ryan Grant",2011,5
"68243","Ryan Grant",2011,10
"68244","Ryan Grant",2011,3
"68245","Ryan Grant",2011,4
"68246","Ryan Grant",2011,2
"68247","Ryan Grant",2011,8
"68248","Ryan Grant",2011,3
"68249","Ryan Grant",2011,1
"68250","Ryan Grant",2011,1
"68251","Ryan Grant",2011,9
"68252","Ryan Grant",2011,4
"68253","Ryan Grant",2011,6
"68254","Ryan Grant",2011,3
"68255","Ryan Grant",2011,2
"68256","Ryan Grant",2011,13
"68257","Ryan Grant",2011,2
"68258","Ryan Grant",2011,9
"68259","Ryan Grant",2011,-1
"68260","Ryan Grant",2011,9
"68261","Ryan Grant",2011,5
"68262","Ryan Grant",2011,13
"68263","Ryan Grant",2011,14
"68264","Ryan Grant",2011,11
"68265","Ryan Grant",2011,10
"68266","Ryan Grant",2011,-1
"68267","Ryan Grant",2011,0
"68268","Ryan Grant",2011,1
"68269","Ryan Grant",2011,4
"68270","Ryan Grant",2011,0
"68271","Ryan Grant",2011,0
"68272","Ryan Grant",2011,3
"68273","Ryan Grant",2011,9
"68274","Ryan Grant",2011,3
"68275","Ryan Grant",2011,1
"68276","Ryan Grant",2011,0
"68277","Ryan Grant",2011,8
"68278","Ryan Grant",2011,0
"68279","Ryan Grant",2011,-3
"68280","Ryan Grant",2011,5
"68281","Ryan Grant",2011,6
"68282","Ryan Grant",2011,4
"68283","Ryan Grant",2011,0
"68284","Ryan Grant",2011,2
"68285","Ryan Grant",2011,1
"68286","Ryan Grant",2011,2
"68287","Ryan Grant",2011,3
"68288","Ryan Grant",2011,2
"68289","Ryan Grant",2011,0
"68290","Ryan Grant",2011,8
"68291","Ryan Grant",2011,7
"68292","Ryan Grant",2011,3
"68293","Ryan Grant",2011,4
"68294","Ryan Grant",2011,4
"68295","Ryan Grant",2011,3
"68296","Ryan Grant",2011,0
"68297","Ryan Grant",2011,0
"68298","Ryan Grant",2011,2
"68299","Ryan Grant",2011,3
"68300","Ryan Grant",2011,5
"68301","Ryan Grant",2011,6
"68302","Ryan Grant",2011,1
"68303","Ryan Grant",2011,2
"68304","Ryan Grant",2011,-1
"68305","Ryan Grant",2011,3
"68306","Ryan Grant",2011,0
"68307","Ryan Grant",2011,0
"68308","Ryan Grant",2011,3
"68309","Ryan Grant",2011,-2
"68310","Ryan Grant",2011,5
"68311","Ryan Grant",2011,3
"68312","Ryan Grant",2011,5
"68313","Ryan Grant",2011,3
"68314","Ryan Grant",2011,4
"68315","Ryan Grant",2011,6
"68316","Ryan Grant",2011,2
"68317","Ryan Grant",2011,3
"68318","Ryan Grant",2011,2
"68319","Ryan Grant",2011,3
"68320","Ryan Grant",2011,5
"68321","Ryan Grant",2011,-2
"68322","Ryan Grant",2011,2
"68323","Ryan Grant",2011,4
"68324","Ryan Grant",2011,3
"68325","Ryan Grant",2011,-3
"68326","Ryan Grant",2011,1
"68327","Ryan Grant",2011,3
"68328","Ryan Grant",2011,4
"68329","Ryan Grant",2011,3
"68330","Ryan Grant",2011,-2
"68331","Ryan Grant",2011,3
"68332","Ryan Grant",2011,8
"68333","Ryan Grant",2011,47
"68334","Ryan Grant",2011,2
"68335","Ryan Grant",2011,12
"68336","Ryan Grant",2011,6
"68337","Ryan Grant",2011,0
"68338","Ryan Grant",2011,6
"68339","Ryan Grant",2011,2
"68340","Ryan Grant",2011,-4
"68341","Ryan Grant",2011,16
"68342","Ryan Grant",2011,-2
"68343","Ryan Grant",2011,2
"68344","Ryan Grant",2011,5
"68345","Ryan Grant",2011,4
"68346","Ryan Grant",2011,5
"68347","Ryan Grant",2011,4
"68348","Ryan Grant",2011,18
"68349","Ryan Grant",2011,13
"68350","Ryan Grant",2011,5
"68351","Ryan Grant",2011,6
"68352","Ryan Grant",2011,1
"68353","Ryan Grant",2011,3
"68354","Ryan Grant",2011,0
"68355","Ryan Grant",2011,3
"68356","Ryan Grant",2011,0
"68357","Ryan Grant",2011,3
"68358","Ryan Grant",2011,24
"68359","Ryan Grant",2011,3
"68360","Ryan Grant",2011,9
"68361","Ryan Grant",2011,3
"68362","Ryan Grant",2011,-1
"68363","Ryan Grant",2011,1
"68364","Ryan Grant",2011,4
"68365","Ryan Grant",2011,7
"68366","Ryan Grant",2011,3
"68367","Ryan Grant",2011,9
"68368","Ryan Grant",2011,4
"68369","Ryan Grant",2011,3
"68370","Ryan Grant",2011,2
"68371","Ryan Grant",2011,1
"68372","Ryan Grant",2011,5
"68373","Ryan Grant",2011,3
"68374","Ryan Grant",2011,6
"67433","Ryan Grant",2012,5
"67434","Ryan Grant",2012,13
"67435","Ryan Grant",2012,2
"67436","Ryan Grant",2012,2
"67437","Ryan Grant",2012,0
"67438","Ryan Grant",2012,14
"67439","Ryan Grant",2012,5
"67440","Ryan Grant",2012,2
"67441","Ryan Grant",2012,2
"67442","Ryan Grant",2012,5
"67443","Ryan Grant",2012,6
"67444","Ryan Grant",2012,18
"67445","Ryan Grant",2012,9
"67446","Ryan Grant",2012,2
"67447","Ryan Grant",2012,2
"67448","Ryan Grant",2012,2
"67449","Ryan Grant",2012,3
"67450","Ryan Grant",2012,3
"67451","Ryan Grant",2012,2
"67452","Ryan Grant",2012,0
"67453","Ryan Grant",2012,0
"67454","Ryan Grant",2012,7
"67455","Ryan Grant",2012,5
"67456","Ryan Grant",2012,4
"67457","Ryan Grant",2012,3
"67458","Ryan Grant",2012,3
"67459","Ryan Grant",2012,0
"67460","Ryan Grant",2012,9
"67461","Ryan Grant",2012,3
"67462","Ryan Grant",2012,-1
"67463","Ryan Grant",2012,2
"67464","Ryan Grant",2012,0
"92434","Ryan Mathews",2010,4
"92435","Ryan Mathews",2010,7
"92436","Ryan Mathews",2010,4
"92437","Ryan Mathews",2010,1
"92438","Ryan Mathews",2010,8
"92439","Ryan Mathews",2010,2
"92440","Ryan Mathews",2010,2
"92441","Ryan Mathews",2010,2
"92442","Ryan Mathews",2010,15
"92443","Ryan Mathews",2010,2
"92444","Ryan Mathews",2010,3
"92445","Ryan Mathews",2010,3
"92446","Ryan Mathews",2010,2
"92447","Ryan Mathews",2010,4
"92448","Ryan Mathews",2010,3
"92449","Ryan Mathews",2010,2
"92450","Ryan Mathews",2010,3
"92451","Ryan Mathews",2010,5
"92452","Ryan Mathews",2010,3
"92453","Ryan Mathews",2010,6
"92454","Ryan Mathews",2010,15
"92455","Ryan Mathews",2010,3
"92456","Ryan Mathews",2010,-1
"92457","Ryan Mathews",2010,3
"92458","Ryan Mathews",2010,7
"92459","Ryan Mathews",2010,6
"92460","Ryan Mathews",2010,7
"92461","Ryan Mathews",2010,15
"92462","Ryan Mathews",2010,2
"92463","Ryan Mathews",2010,20
"92464","Ryan Mathews",2010,1
"92465","Ryan Mathews",2010,-2
"92466","Ryan Mathews",2010,-1
"92467","Ryan Mathews",2010,2
"92468","Ryan Mathews",2010,7
"92469","Ryan Mathews",2010,6
"92470","Ryan Mathews",2010,2
"92471","Ryan Mathews",2010,5
"92472","Ryan Mathews",2010,17
"92473","Ryan Mathews",2010,3
"92474","Ryan Mathews",2010,15
"92475","Ryan Mathews",2010,2
"92476","Ryan Mathews",2010,4
"92477","Ryan Mathews",2010,7
"92478","Ryan Mathews",2010,-2
"92479","Ryan Mathews",2010,1
"92480","Ryan Mathews",2010,19
"92481","Ryan Mathews",2010,2
"92482","Ryan Mathews",2010,1
"92483","Ryan Mathews",2010,2
"92484","Ryan Mathews",2010,5
"92485","Ryan Mathews",2010,5
"92486","Ryan Mathews",2010,14
"92487","Ryan Mathews",2010,6
"92488","Ryan Mathews",2010,2
"92489","Ryan Mathews",2010,0
"92490","Ryan Mathews",2010,1
"92491","Ryan Mathews",2010,-5
"92492","Ryan Mathews",2010,5
"92493","Ryan Mathews",2010,3
"92494","Ryan Mathews",2010,5
"92495","Ryan Mathews",2010,4
"92496","Ryan Mathews",2010,3
"92497","Ryan Mathews",2010,2
"92498","Ryan Mathews",2010,4
"92499","Ryan Mathews",2010,2
"92500","Ryan Mathews",2010,3
"92501","Ryan Mathews",2010,3
"92502","Ryan Mathews",2010,2
"92503","Ryan Mathews",2010,1
"92504","Ryan Mathews",2010,-1
"92505","Ryan Mathews",2010,7
"92506","Ryan Mathews",2010,2
"92507","Ryan Mathews",2010,7
"92508","Ryan Mathews",2010,-1
"92509","Ryan Mathews",2010,9
"92510","Ryan Mathews",2010,0
"92511","Ryan Mathews",2010,0
"92512","Ryan Mathews",2010,5
"92513","Ryan Mathews",2010,6
"92514","Ryan Mathews",2010,5
"92515","Ryan Mathews",2010,8
"92516","Ryan Mathews",2010,2
"92517","Ryan Mathews",2010,11
"92518","Ryan Mathews",2010,3
"92519","Ryan Mathews",2010,2
"92520","Ryan Mathews",2010,4
"92521","Ryan Mathews",2010,5
"92522","Ryan Mathews",2010,4
"92523","Ryan Mathews",2010,1
"92524","Ryan Mathews",2010,9
"92525","Ryan Mathews",2010,5
"92526","Ryan Mathews",2010,0
"92527","Ryan Mathews",2010,9
"92528","Ryan Mathews",2010,-1
"92529","Ryan Mathews",2010,4
"92530","Ryan Mathews",2010,4
"92531","Ryan Mathews",2010,-1
"92532","Ryan Mathews",2010,0
"92533","Ryan Mathews",2010,2
"92534","Ryan Mathews",2010,5
"92535","Ryan Mathews",2010,15
"92536","Ryan Mathews",2010,5
"92537","Ryan Mathews",2010,0
"92538","Ryan Mathews",2010,14
"92539","Ryan Mathews",2010,3
"92540","Ryan Mathews",2010,6
"92541","Ryan Mathews",2010,3
"92542","Ryan Mathews",2010,2
"92543","Ryan Mathews",2010,3
"92544","Ryan Mathews",2010,-1
"92545","Ryan Mathews",2010,1
"92546","Ryan Mathews",2010,1
"92547","Ryan Mathews",2010,14
"92548","Ryan Mathews",2010,-4
"92549","Ryan Mathews",2010,3
"92550","Ryan Mathews",2010,1
"92551","Ryan Mathews",2010,3
"92552","Ryan Mathews",2010,2
"92553","Ryan Mathews",2010,-1
"92554","Ryan Mathews",2010,2
"92555","Ryan Mathews",2010,5
"92556","Ryan Mathews",2010,4
"92557","Ryan Mathews",2010,0
"92558","Ryan Mathews",2010,-1
"92559","Ryan Mathews",2010,6
"92560","Ryan Mathews",2010,3
"92561","Ryan Mathews",2010,1
"92562","Ryan Mathews",2010,23
"92563","Ryan Mathews",2010,12
"92564","Ryan Mathews",2010,1
"92565","Ryan Mathews",2010,9
"92566","Ryan Mathews",2010,2
"92567","Ryan Mathews",2010,0
"92568","Ryan Mathews",2010,0
"92569","Ryan Mathews",2010,3
"92570","Ryan Mathews",2010,2
"92571","Ryan Mathews",2010,3
"92572","Ryan Mathews",2010,2
"92573","Ryan Mathews",2010,27
"92574","Ryan Mathews",2010,2
"92575","Ryan Mathews",2010,2
"92576","Ryan Mathews",2010,3
"92577","Ryan Mathews",2010,2
"92578","Ryan Mathews",2010,0
"92579","Ryan Mathews",2010,12
"92580","Ryan Mathews",2010,0
"92581","Ryan Mathews",2010,2
"92582","Ryan Mathews",2010,0
"92583","Ryan Mathews",2010,3
"92584","Ryan Mathews",2010,5
"92585","Ryan Mathews",2010,4
"92586","Ryan Mathews",2010,0
"92587","Ryan Mathews",2010,31
"92588","Ryan Mathews",2010,2
"92589","Ryan Mathews",2010,5
"92590","Ryan Mathews",2010,-1
"76575","Ryan Mathews",2011,1
"76576","Ryan Mathews",2011,2
"76577","Ryan Mathews",2011,21
"76578","Ryan Mathews",2011,2
"76579","Ryan Mathews",2011,-1
"76580","Ryan Mathews",2011,-2
"76581","Ryan Mathews",2011,3
"76582","Ryan Mathews",2011,7
"76583","Ryan Mathews",2011,-1
"76584","Ryan Mathews",2011,11
"76585","Ryan Mathews",2011,0
"76586","Ryan Mathews",2011,2
"76587","Ryan Mathews",2011,7
"76588","Ryan Mathews",2011,4
"76589","Ryan Mathews",2011,2
"76590","Ryan Mathews",2011,10
"76591","Ryan Mathews",2011,5
"76592","Ryan Mathews",2011,2
"76593","Ryan Mathews",2011,3
"76594","Ryan Mathews",2011,3
"76595","Ryan Mathews",2011,14
"76596","Ryan Mathews",2011,3
"76597","Ryan Mathews",2011,5
"76598","Ryan Mathews",2011,6
"76599","Ryan Mathews",2011,2
"76600","Ryan Mathews",2011,2
"76601","Ryan Mathews",2011,2
"76602","Ryan Mathews",2011,2
"76603","Ryan Mathews",2011,7
"76604","Ryan Mathews",2011,6
"76605","Ryan Mathews",2011,6
"76606","Ryan Mathews",2011,2
"76607","Ryan Mathews",2011,3
"76608","Ryan Mathews",2011,8
"76609","Ryan Mathews",2011,4
"76610","Ryan Mathews",2011,3
"76611","Ryan Mathews",2011,-2
"76612","Ryan Mathews",2011,12
"76613","Ryan Mathews",2011,9
"76614","Ryan Mathews",2011,5
"76615","Ryan Mathews",2011,4
"76616","Ryan Mathews",2011,14
"76617","Ryan Mathews",2011,5
"76618","Ryan Mathews",2011,3
"76619","Ryan Mathews",2011,1
"76620","Ryan Mathews",2011,2
"76621","Ryan Mathews",2011,2
"76622","Ryan Mathews",2011,8
"76623","Ryan Mathews",2011,4
"76624","Ryan Mathews",2011,4
"76625","Ryan Mathews",2011,-4
"76626","Ryan Mathews",2011,20
"76627","Ryan Mathews",2011,13
"76628","Ryan Mathews",2011,7
"76629","Ryan Mathews",2011,1
"76630","Ryan Mathews",2011,5
"76631","Ryan Mathews",2011,2
"76632","Ryan Mathews",2011,5
"76633","Ryan Mathews",2011,2
"76634","Ryan Mathews",2011,4
"76635","Ryan Mathews",2011,6
"76636","Ryan Mathews",2011,6
"76637","Ryan Mathews",2011,10
"76638","Ryan Mathews",2011,5
"76639","Ryan Mathews",2011,1
"76640","Ryan Mathews",2011,2
"76641","Ryan Mathews",2011,0
"76642","Ryan Mathews",2011,36
"76643","Ryan Mathews",2011,17
"76644","Ryan Mathews",2011,-5
